DATAFLOW,LAST UPDATE,freq,unit,coicop18,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2014-11,0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2014-12,-0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-01,-0.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-02,-0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-03,0.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-04,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-05,0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-06,0.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-07,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-08,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-09,0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-10,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-11,0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2015-12,0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-01,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-02,0.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-03,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-04,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-05,0.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-06,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-07,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-08,0.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-09,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-10,1.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-11,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2016-12,0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-01,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-02,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-03,1.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-04,2.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-05,1.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-06,1.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-07,1.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-08,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-09,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-10,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-11,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2017-12,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-01,1.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-02,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-03,0.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-04,0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-05,1.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-06,2.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-07,2.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-08,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-09,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-10,0.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-11,0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2018-12,0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-01,0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-02,0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-03,0.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-04,0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-05,0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-06,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-07,-0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-08,-0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-09,-0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-10,-0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-11,0.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2019-12,0.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-01,0.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-02,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-03,0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-04,-0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-05,-0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-06,0.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-07,-0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-08,-0.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-09,-0.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-10,-0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-11,-0.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2020-12,-0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-01,0.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-02,0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-03,0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-04,-0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-05,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-06,-0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-07,1.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-08,1.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-09,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-10,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-11,2.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2021-12,2.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-01,3.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-02,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-03,5.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-04,7.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-05,8.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-06,9.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-07,9.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-08,9.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-09,9.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-10,10.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-11,10.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2022-12,9.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-01,8.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-02,8.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-03,8.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-04,6.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-05,5.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-06,4.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-07,4.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-08,5.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-09,4.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-10,3.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-11,2.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2023-12,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-01,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-02,2.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-03,2.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-04,2.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-05,3.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-06,3.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-07,2.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-08,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-09,2.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-10,2.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-11,2.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2024-12,3.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-01,2.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-02,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-03,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-04,2.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-05,1.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-06,2.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-07,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-08,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-09,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-10,2.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-11,2.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2025-12,2.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2026-01,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2026-02,2.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2026-03,2.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2026-04,3.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Portugal,2026-05,3.1,e,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-01,9.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-02,8.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-03,8.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-04,7.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-05,7.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-06,7.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-07,6.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-08,6.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-09,5.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-10,4.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-11,4.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2006-12,4.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-01,4.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-02,3.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-03,3.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-04,3.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-05,3.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-06,3.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-07,4.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-08,5.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-09,6.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-10,6.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-11,6.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2007-12,6.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-01,7.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-02,8.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-03,8.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-04,8.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-05,8.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-06,8.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-07,9.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-08,8.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-09,7.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-10,7.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-11,6.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2008-12,6.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-01,6.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-02,6.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-03,6.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-04,6.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-05,6.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-06,5.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-07,5.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-08,4.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-09,4.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-10,4.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-11,4.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2009-12,4.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-01,5.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-02,4.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-03,4.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-04,4.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-05,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-06,4.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-07,7.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-08,7.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-09,7.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-10,7.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-11,7.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2010-12,7.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-01,7.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-02,7.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-03,8.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-04,8.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-05,8.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-06,8.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-07,4.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-08,4.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-09,3.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-10,3.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-11,3.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2011-12,3.2,,
